Pathway,NES_K562,NES_NPC,deltaNES_K562_minus_NPC
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,-0.6793693427579778,-1.3736538214563525,0.6942844786983747
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX,-1.112324043709718,1.1329970912979235,-2.245321135007641
REACTOME_FORMATION_OF_THE_EMBRYONIC_STEM_CELL_BAF_ESBAF_COMPLEX,1.0773689017721788,1.219885553418064,-0.14251665164588512
REACTOME_FORMATION_OF_THE_NEPHRIC_DUCT,1.1891239313091149,1.7037443910639192,-0.5146204597548043
REACTOME_FORMATION_OF_THE_NON_CANONICAL_BAF_NCBAF_COMPLEX,0.8887027496602382,-0.7876575096053784,1.6763602592656166
REACTOME_FORMATION_OF_THE_POLYBROMO_BAF_PBAF_COMPLEX,1.1156157777748066,1.1546680244319707,-0.039052246657164114
REACTOME_FORMATION_OF_THE_URETERIC_BUD,1.1589122439088522,1.401658015419952,-0.24274577151109988
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC,1.9489205398013578,2.09944981659651,-0.15052927679515204
REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,1.0009841685958525,1.138072869271162,-0.13708870067530943
REACTOME_FOXO_MEDIATED_TRANSCRIPTION,1.528186928956477,1.49081168030785,0.03737524864862696
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,0.7668261045170779,-0.6240443516582775,1.3908704561753553
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,-1.2987965534855894,-1.2226053080136288,-0.07619124547196066
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,1.4417067394058882,1.4247134635293561,0.0169932758765321
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION,1.0193992284389308,0.9106012934843635,0.10879793495456735
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING,1.1532798680663452,1.199328078996093,-0.04604821092974776
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING,1.2421963540282526,0.992340183996823,0.24985617003142957
REACTOME_FRS_MEDIATED_FGFR3_SIGNALING,1.2208574114455362,0.9956955607057871,0.22516185073974904
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING,1.1617600332335074,0.9920224278324951,0.16973760540101235
REACTOME_G0_AND_EARLY_G1,-1.9296264967238155,-1.8930447772006327,-0.03658171952318279
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,2.4543732394315203,2.5734161495571333,-0.11904291012561297
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,-1.7323060755589723,-1.7553894932244194,0.02308341766544708
REACTOME_G2_M_CHECKPOINTS,1.6783261190553096,2.1231065050768665,-0.4447803860215569
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,-1.4232146001109935,-1.0208045868838715,-0.402410013227122
REACTOME_GAB1_SIGNALOSOME,1.362728171276388,1.5223843653311346,-0.15965619405474674
REACTOME_GABA_B_RECEPTOR_ACTIVATION,1.0603879435294723,-0.9733970545170652,2.0337849980465377
REACTOME_GABA_RECEPTOR_ACTIVATION,1.1309533193538572,-1.1197187393413324,2.25067205869519
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION,1.9092839448390115,1.4038641948242019,0.5054197500148097
REACTOME_GAMMA_CARBOXYLATION_HYPUSINYLATION_HYDROXYLATION_AND_ARYLSULFATASE_ACTIVATION,-1.3243407804845262,-1.1187342627701655,-0.20560651771436067
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS,-1.5136571012213822,-1.1657506491793461,-0.3479064520420361
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,-1.7067912868892217,-1.3955244245237446,-0.31126686236547707
REACTOME_GAP_JUNCTION_ASSEMBLY,1.5873850087114718,1.3145006269396828,0.272884381771789
REACTOME_GAP_JUNCTION_DEGRADATION,2.1493493041447436,1.974168191712454,0.1751811124322895
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,2.0157826642018177,1.838233401777644,0.17754926242417368
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK,-0.9710746353086103,0.9685485089490358,-1.939623144257646
REACTOME_GASTRULATION,2.304018155194996,2.7520177262397474,-0.4479995710447513
REACTOME_GBP_MEDIATED_HOST_DEFENSE,0.9545909286450656,1.2414025171997816,-0.286811588554716
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,-1.1049798261214947,0.6082424550781009,-1.7132222811995956
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,1.842386856819763,1.9835529261223093,-0.14116606930254627
REACTOME_GENE_SILENCING_BY_RNA,-1.0889047547825639,0.9869066664761886,-2.0758114212587526
REACTOME_GERM_LAYER_FORMATION_AT_GASTRULATION,0.9697757781262945,1.1217007839066304,-0.15192500578033596
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,-1.2212316501194744,-1.0100358993271479,-0.21119575079232655
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION,1.4849858194230419,1.291561359193559,0.1934244602294828
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION,1.474105469788758,1.3812068520013145,0.09289861778744335
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS,1.4655094313980495,1.0998254640683336,0.36568396732971586
REACTOME_GLUCOCORTICOID_BIOSYNTHESIS,1.0141343852778881,1.6732212503761867,-0.6590868650982986
REACTOME_GLUCONEOGENESIS,2.0519230602348966,2.582228407172301,-0.5303053469374044
REACTOME_GLUCOSE_METABOLISM,2.054546171974289,2.2942013967490436,-0.23965522477475476
REACTOME_GLUCURONIDATION,1.0922611829733346,-0.6457810800228518,1.7380422629961865
REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM,1.1206869564229744,-1.143452990482151,2.2641399469051255
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE,1.650563482478912,1.295289035011297,0.35527444746761483
REACTOME_GLUTATHIONE_CONJUGATION,-1.4276182368868575,-1.3709426240996918,-0.05667561278716571
REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,-1.4151733046249222,-1.4664412593511928,0.05126795472627066
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,-0.8494500855091529,-1.380850698570273,0.5314006130611202
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS,0.9984364073547213,-0.9920614112186208,1.990497818573342
REACTOME_GLYCOGEN_METABOLISM,1.55838376530531,1.3442345076463826,0.21414925765892745
REACTOME_GLYCOGEN_STORAGE_DISEASES,1.5170017722726168,1.5508316765501793,-0.033829904277562495
REACTOME_GLYCOGEN_SYNTHESIS,1.6772167106664477,1.4607944788954614,0.2164222317709863
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,-0.8430436947866451,-1.4957852308032977,0.6527415360166526
REACTOME_GLYCOSAMINOGLYCAN_PROTEIN_LINKAGE_REGION_BIOSYNTHESIS,1.1662737156313108,-1.583319264530705,2.749592980162016
REACTOME_GLYCOSPHINGOLIPID_BIOSYNTHESIS,-1.4475005538771448,-1.1777849661271667,-0.26971558774997817
REACTOME_GLYCOSPHINGOLIPID_CATABOLISM,1.3894184401802203,1.4173956507325836,-0.02797721055236324
REACTOME_GLYCOSPHINGOLIPID_METABOLISM,-0.9624084973331183,1.1001713904044448,-2.062579887737563
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,1.1823822554709653,1.3786792261658372,-0.19629697069487184
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,1.0807449240884988,1.2137731873039543,-0.13302826321545558
REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION,-1.5866325887283552,-1.3987227315789201,-0.1879098571494351
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,1.5806968460485074,-1.1689101834128033,2.749607029461311
REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING,-1.1110200200966807,-1.083682232096897,-0.02733778799978359
REACTOME_GPCR_LIGAND_BINDING,-1.0363507877923057,1.007645269258954,-2.0439960570512596
REACTOME_GPER1_SIGNALING,1.1944841622086588,-0.8836221762661416,2.0781063384748
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,-1.1758424739405242,-0.944454475816351,-0.2313879981241732
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING,1.5415334647850802,1.7806104321979275,-0.23907696741284723
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,1.1536819209087155,1.2908816236120872,-0.13719970270337178
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING,-0.6180603138776242,0.7980656672725079,-1.416125981150132
REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,2.743899326698881,3.002247253910592,-0.25834792721171107
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS,-0.9826499547317351,-1.3671945568812502,0.38454460214951514
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,-0.8599433843861793,-0.7584340086537903,-0.10150937573238905
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,-1.0977228802922738,-0.7983605243603235,-0.2993623559319504
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,0.9271681797062742,1.0978959310466918,-0.17072775134041762
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,1.1141095588846892,-1.130213866304113,2.244323425188802
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42,-0.9410195024061819,-1.19721565489053,0.256196152484348
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA,1.1346533851773226,-0.7973520479186309,1.9320054330959535
REACTOME_G_PROTEIN_ACTIVATION,1.0146198444198324,-0.8138514019971127,1.828471246416945
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING,1.2061205985182544,-0.8663901354513165,2.0725107339695708
REACTOME_G_PROTEIN_MEDIATED_EVENTS,1.0718919457359022,-0.8250817291652652,1.8969736749011674
REACTOME_HATS_ACETYLATE_HISTONES,-0.8790182022554985,1.0965004335084483,-1.975518635763947
REACTOME_HCMV_EARLY_EVENTS,1.2681054518182535,1.5324786806685842,-0.26437322885033065
REACTOME_HCMV_INFECTION,1.3709793001585304,1.5869846134395886,-0.2160053132810582
REACTOME_HCMV_LATE_EVENTS,-0.8702089192339736,1.1140536057033747,-1.9842625249373484
REACTOME_HDACS_DEACETYLATE_HISTONES,-1.0358232929661035,0.9476042105245251,-1.9834275034906286
REACTOME_HDL_REMODELING,-1.5507035384574894,-1.1980557451306557,-0.3526477933268337
REACTOME_HDMS_DEMETHYLATE_HISTONES,0.6277260000616417,-0.857714077321283,1.4854400773829246
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,-2.0919345935468106,-1.6128666128041245,-0.4790679807426861
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ,-1.3337475848268598,-1.131653114523202,-0.2020944703036578
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,-1.6900693127728088,-1.376701518765461,-0.3133677940073478
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,2.902510696262021,3.0446843962309984,-0.14217369996897755
REACTOME_HEDGEHOG_OFF_STATE,2.634148085503331,2.6163403065535653,0.017807778949765485
REACTOME_HEDGEHOG_ON_STATE,2.4468354641094225,2.6440272808283085,-0.19719181671888597
REACTOME_HEME_BIOSYNTHESIS,-1.1342442592402648,-1.2490567244382749,0.11481246519801003
REACTOME_HEME_DEGRADATION,-0.7720075417145177,-0.616016599874666,-0.15599094183985174
REACTOME_HEME_SIGNALING,-1.0817039624410976,0.7892241115323531,-1.8709280739734506
REACTOME_HEMOSTASIS,1.4760789146994464,1.6686987485023248,-0.1926198338028784
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,-0.8769824744207921,-1.5099197570740406,0.6329372826532484
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,2.8558940132556425,3.0354783225900874,-0.1795843093344449
REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS,1.400480397689177,1.2281992694112138,0.17228112827796327
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,1.2803102929831283,1.6868714158114781,-0.4065611228283499
REACTOME_HIV_INFECTION,2.240943749648665,2.5525916832868547,-0.31164793363818966
REACTOME_HIV_LIFE_CYCLE,1.4776362581402591,1.7263561697337872,-0.24871991159352813
REACTOME_HIV_TRANSCRIPTION_ELONGATION,1.0692886778720525,1.4590697630248148,-0.38978108515276233
REACTOME_HIV_TRANSCRIPTION_INITIATION,-1.295910783409861,-0.8773188556592418,-0.41859192775061926
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,-1.9781551406373614,-1.5395467889418197,-0.4386083516955417
REACTOME_HOMOLOGY_DIRECTED_REPAIR,-1.9610820099308466,-1.4694249357088944,-0.49165707422195215
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS,-0.8895471249737232,-0.4979798154187491,-0.39156730955497415
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,2.6744452220345614,2.9872048060417873,-0.3127595840072259
REACTOME_HSF1_ACTIVATION,1.4864508647872645,1.4903991913406323,-0.0039483265533677425
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,1.1873049068810324,1.1016056499105253,0.08569925697050707
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,2.295127738423516,2.3872444451624912,-0.09211670673897521
REACTOME_HS_GAG_BIOSYNTHESIS,0.8687593141553357,-1.4057129137017081,2.2744722278570437
REACTOME_HS_GAG_DEGRADATION,1.172871704037161,-1.5043701769038416,2.6772418809410023
REACTOME_HYALURONAN_DEGRADATION,1.138109273829886,-0.9998735964215865,2.1379828702514723
REACTOME_HYALURONAN_METABOLISM,1.098967334045201,-0.9122684573672769,2.011235791412478
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,-0.9019756792382713,-1.061070897364991,0.15909521812671967
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS,-1.2210958509832617,-1.4071178515327105,0.18602200054944884
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,-1.5175566246156829,1.2309807470629177,-2.7485373716786006
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING,-0.89705148151797,-0.8733955818258619,-0.02365589969210813
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION,-1.180602453771408,-1.0322057854538649,-0.14839666831754306
REACTOME_INDUCTION_OF_CELL_CELL_FUSION,0.8585109894963826,-0.7489222315162449,1.6074332210126276
REACTOME_INFECTION_WITH_ENTEROBACTERIA,-0.8892829703230073,-1.0519469079333952,0.1626639376103879
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,1.9160805682967954,1.775091269656455,0.1409892986403405
REACTOME_INFECTIOUS_DISEASE,1.0,1.0,0.0
REACTOME_INFLAMMASOMES,1.2159979149120903,1.3295143443019966,-0.11351642938990625
REACTOME_INFLUENZA_INFECTION,-1.287830858830627,-1.243821918445533,-0.044008940385094064
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION,-1.6631178278250052,-1.581377468217532,-0.08174035960747328
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,-1.317335819504813,-0.8964835806195571,-0.4208522388852559
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1,-1.5153577166098284,-1.4289322859586144,-0.086425430651214
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,-1.828392324177898,-2.125197850998671,0.296805526820773
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,-1.2252046083008417,1.6139693380892643,-2.839173946390106
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,1.2034390486477449,1.2723299380183,-0.0688908893705551
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL,1.6662827082912264,1.4466986452883148,0.21958406300291156
REACTOME_INNATE_IMMUNE_SYSTEM,1.7837879537811905,1.9209171693004006,-0.1371292155192101
REACTOME_INOSITOL_PHOSPHATE_METABOLISM,0.7309359325858459,-0.836770187507937,1.5677061200937827
REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE,1.7013629082785147,1.670088006872266,0.031274901406248556
REACTOME_INSULIN_PROCESSING,1.4802932432509615,1.4261926448450644,0.05410059840589709
REACTOME_INSULIN_RECEPTOR_RECYCLING,2.035034569733102,1.6205548865784938,0.41447968315460826
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,-0.755465250414803,-1.0846868175991407,0.3292215671843377
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,1.6499827334306807,1.4660135934415044,0.1839691399891763
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,-1.2404254919101643,-1.2001982630227683,-0.04022722888739594
REACTOME_INTEGRIN_SIGNALING,1.2062081318981117,1.337842639685665,-0.13163450778755337
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS,1.7155762778085315,1.8359029026555085,-0.12032662484697698
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS,1.1877652010390212,1.3437254653829898,-0.1559602643439686
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,2.034275503773966,1.5000035224565136,0.5342719813174526
REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA,-0.5642098247838118,-0.7995873628309346,0.2353775380471228
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,1.338108465362313,1.3831020452565388,-0.04499357989422581
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,-1.1389984302196998,-0.6503812531491543,-0.4886171770705455
REACTOME_INTERFERON_GAMMA_SIGNALING,-1.3527178463852967,-0.9264750854837666,-0.4262427609015301
REACTOME_INTERFERON_SIGNALING,-1.0399282381018546,-0.8987321158552755,-0.14119612224657918
REACTOME_INTERLEUKIN_10_SIGNALING,0.8202861446218191,0.6356474367432025,0.1846387078786167
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,1.8048215385922575,2.012494047198864,-0.2076725086066067
REACTOME_INTERLEUKIN_12_SIGNALING,1.8215875188773893,1.9772199951627782,-0.1556324762853889
REACTOME_INTERLEUKIN_15_SIGNALING,-0.7318438132202758,1.1998070882577956,-1.9316509014780714
REACTOME_INTERLEUKIN_17_SIGNALING,1.1688871756292558,-0.9302986093331811,2.0991857849624367
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,2.060720901488589,2.237281953579725,-0.17656105209113582
REACTOME_INTERLEUKIN_1_SIGNALING,2.308108504762323,2.396853397470367,-0.08874489270804409
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING,-0.9688877404458067,-0.8239707718721099,-0.14491696857369685
REACTOME_INTERLEUKIN_27_SIGNALING,0.7415612468275384,0.9650370967825688,-0.22347584995503034
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,-0.8428351311883171,0.8944799460423363,-1.7373150772306534
REACTOME_INTERLEUKIN_2_SIGNALING,-1.107825376845768,-0.9777283796646026,-0.1300969971811654
REACTOME_INTERLEUKIN_35_SIGNALLING,0.7475588152398098,1.0461672888687252,-0.2986084736289154
REACTOME_INTERLEUKIN_37_SIGNALING,-0.7845796435446446,-0.6056738262060026,-0.17890581733864197
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,1.0487000444695118,1.0559389312529173,-0.0072388867834054516
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,1.4096420984524713,1.319306469565026,0.09033562888744529
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING,-1.0493452481974643,-1.1566725943040044,0.10732734610654004
REACTOME_INTERLEUKIN_6_SIGNALING,-0.828105459756302,-0.7653393689397553,-0.06276609081654672
REACTOME_INTERLEUKIN_7_SIGNALING,-0.8602824459216392,0.7426525820665373,-1.6029350279881764
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,0.9667885160553312,1.0343552913156737,-0.0675667752603425
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,1.6378478508004062,1.560706802554811,0.0771410482455952
REACTOME_INTRAFLAGELLAR_TRANSPORT,-0.744544835856696,-1.146270441581331,0.401725605724635
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,1.4018397757145697,-1.016591048863301,2.4184308245778707
REACTOME_INTRA_GOLGI_TRAFFIC,-0.7496519558719614,-0.7514128191879872,0.0017608633160257625
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,1.100418280136318,1.2534589671353036,-0.15304068699898554
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,1.6380567960372987,1.3209803354969991,0.3170764605402996
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS,1.0763241988586563,-1.0969912555045886,2.173315454363245
REACTOME_ION_CHANNEL_TRANSPORT,1.3343260719079464,-1.1476582750265445,2.4819843469344907
REACTOME_ION_HOMEOSTASIS,1.3451714123654221,-0.8994294230927378,2.2446008354581597
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,1.487481156552471,-0.7919794484985191,2.27946060505099
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX,0.9423046648377604,0.9392277917934626,0.003076873044297823
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX,0.8882087480209786,-0.6925245903267125,1.5807333383476911
REACTOME_IRAK4_DEFICIENCY_TLR2_4,-1.1179873677032737,-0.7763784447536825,-0.3416089229495912
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,-1.0435760509621825,-1.3165736314296514,0.2729975804674689
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN,1.3645780828187088,1.5713281006358262,-0.20675001781711733
REACTOME_IRON_UPTAKE_AND_TRANSPORT,1.5381694777705028,1.3621342672621772,0.1760352105083256
REACTOME_IRS_MEDIATED_SIGNALLING,-0.6762126625168746,-1.0075902644109236,0.33137760189404897
REACTOME_ISG15_ANTIVIRAL_MECHANISM,1.2199984664515096,1.246884532148555,-0.026886065697045547
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1,0.8492840604659166,0.9470772276607491,-0.09779316719483244
REACTOME_JOSEPHIN_DOMAIN_DUBS,1.2971766474433581,1.1941234947893908,0.1030531526539673
REACTOME_KEAP1_NFE2L2_PATHWAY,3.054796569345746,3.018348436064588,0.036448133281158146
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,-0.6505138870375188,-1.2529251970978457,0.6024113100603269
REACTOME_KERATAN_SULFATE_DEGRADATION,1.0430727347532216,-0.7900084474945599,1.8330811822477815
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,-0.6169918756173361,-1.1447798083633989,0.5277879327460627
REACTOME_KERATINIZATION,1.9251360544262144,1.6423691260056092,0.28276692842060513
REACTOME_KETONE_BODY_METABOLISM,0.8327781567028334,0.7760900015685944,0.05668815513423897
REACTOME_KIDNEY_DEVELOPMENT,1.1711947060305505,1.503156578262795,-0.3319618722322444
REACTOME_KILLING_MECHANISMS,-1.3190262105789778,-1.5568492896641644,0.23782307908518652
REACTOME_KINESINS,-1.4366753424668124,-1.5463274505754376,0.10965210810862525
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA,-1.3399994408156795,-1.4424854799370952,0.10248603912141574
REACTOME_L1CAM_INTERACTIONS,1.8482287672028987,1.7438267376153949,0.10440202958750389
REACTOME_LAGGING_STRAND_SYNTHESIS,-1.9679507246374515,-1.260331507923606,-0.7076192167138455
REACTOME_LAMININ_INTERACTIONS,-0.6647749229533776,-1.3748167798473323,0.7100418568939547
REACTOME_LANOSTEROL_BIOSYNTHESIS,-1.1176687577120208,-1.61729444317862,0.49962568546659925
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,1.5881297214617394,1.60665892367048,-0.018529202208740658
REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS,1.4007495255105205,1.2643704788189003,0.13637904669162015
REACTOME_LDL_CLEARANCE,1.5000349365080816,1.6709214866311128,-0.17088655012303122
REACTOME_LEISHMANIA_INFECTION,1.6532227125177226,1.942586872504998,-0.2893641599872754
REACTOME_LGI_ADAM_INTERACTIONS,1.6634700790045616,-0.9377759663364866,2.601246045341048
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS,1.3381043540154602,1.2826303009931324,0.055474053022327885
REACTOME_LONG_TERM_POTENTIATION,-0.927356567618673,-1.1656114877369559,0.23825492011828286
REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME,1.773344101748545,1.7391268205334147,0.034217281215130235
REACTOME_LYSINE_CATABOLISM,-0.8777297110773549,-1.2470729020172138,0.3693431909398589
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,2.15682787532257,1.9872188614807835,0.16960901384178628
REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS,-1.3525819120144678,-1.656867350405639,0.3042854383911713
REACTOME_MAP2K_AND_MAPK_ACTIVATION,1.858643636627149,2.0449543529463403,-0.18631071631919127
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION,1.2907629417222521,1.0998579866790654,0.19090495504318672
REACTOME_MAPK1_MAPK3_SIGNALING,1.8699041195786468,1.9884525541557767,-0.11854843457712994
REACTOME_MAPK3_ERK1_ACTIVATION,-0.7854932296829329,-0.7343445353749612,-0.05114869430797164
REACTOME_MAPK6_MAPK4_SIGNALING,2.458178093123727,2.5477788194717648,-0.08960072634803762
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,1.7818635893899053,1.8534395814659699,-0.07157599207606458
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,-0.8887026587579625,-1.116700889099337,0.22799823034137456
REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION,-0.8421036798456465,-0.7759643431654397,-0.06613933668020677
REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,-1.0911765062594379,-1.1725810391174443,0.08140453285800642
REACTOME_MATRIGLYCAN_BIOSYNTHESIS_ON_DAG1,-1.3602149404703843,-1.3244637634634957,-0.03575117700688857
