ENSG00000185825	0.789288492920303
ENSG00000064601	0.7892701451402591
ENSG00000164111	0.7892522322922173
ENSG00000171603	0.7881390413933407
ENSG00000163399	0.7867955558562638
ENSG00000110321	0.7865668406502884
ENSG00000017260	0.7852406883006648
ENSG00000132432	0.7844139206685234
ENSG00000166598	0.7842476207197215
ENSG00000087460	0.7837357824650126
ENSG00000092199	0.783288504294986
ENSG00000083444	0.7828618396448703
ENSG00000082641	0.7827033905543348
ENSG00000161203	0.7824308088995708
ENSG00000092841	0.7823504958964376
ENSG00000213719	0.7823149534233538
ENSG00000103512	0.7815447885657598
ENSG00000254986	0.7812118387215501
ENSG00000030582	0.7803300270620914
ENSG00000105329	0.7801424332224183
ENSG00000139644	0.7796286440310236
ENSG00000179115	0.779614232030649
ENSG00000107959	0.7793226185851512
ENSG00000177156	0.778825920205267
ENSG00000167397	0.7777377080898285
ENSG00000071553	0.7776062053489354
ENSG00000175166	0.7773058624811788
ENSG00000122218	0.7763328130673937
ENSG00000102393	0.7759371793662588
ENSG00000213614	0.7751016153392964
ENSG00000196924	0.7750473927812616
ENSG00000108039	0.7736579901258882
ENSG00000122884	0.7723740325323016
ENSG00000108588	0.7718221250660398
ENSG00000168615	0.7718120184666302
ENSG00000115652	0.7715064844906789
ENSG00000166913	0.7700691244729767
ENSG00000163956	0.7700123924049369
ENSG00000115073	0.7691305133946127
ENSG00000127022	0.7674011072040572
ENSG00000084234	0.7672535458834151
ENSG00000118705	0.7663916852026538
ENSG00000134333	0.7647711234518286
ENSG00000197930	0.7645423030762932
ENSG00000105438	0.7639750002992671
ENSG00000257407	0.7628741212366466
ENSG00000184009	0.7625175502978605
ENSG00000143761	0.7614172923241669
ENSG00000075624	0.7612866155605098
ENSG00000104805	0.7611268137199203
ENSG00000089597	0.760978924619077
ENSG00000124155	0.7607028560543612
ENSG00000130402	0.7592417404952763
ENSG00000143545	0.757648614863133
ENSG00000244038	0.7553567766290588
ENSG00000140497	0.7552764137116899
ENSG00000142192	0.7539372514852478
ENSG00000105402	0.7535505367196373
ENSG00000138801	0.7526442329440286
ENSG00000131473	0.75221050656004
ENSG00000172757	0.7509525181505223
ENSG00000151176	0.7498082999109743
ENSG00000166557	0.7488013665744246
ENSG00000147065	0.7487293908202495
ENSG00000090863	0.7472589449447156
ENSG00000178804	0.747081708746258
ENSG00000004455	0.7437667889622261
ENSG00000184840	0.7418295990194947
ENSG00000014641	0.7398836732956648
ENSG00000072778	0.7396537325676276
ENSG00000167986	0.7395238375627005
ENSG00000138119	0.7350100568576503
ENSG00000178586	0.7338198948045938
ENSG00000140391	0.7316467787330647
ENSG00000185164	0.7310854408037273
ENSG00000167004	0.7308120202274029
ENSG00000103145	0.7294690444344303
ENSG00000135506	0.7271972523762522
ENSG00000103226	0.7263954099867189
ENSG00000236761	0.7261602714970876
ENSG00000232360	0.7201154748828766
ENSG00000183607	0.719563208212401
ENSG00000126432	0.7169476406386162
ENSG00000112818	0.7144575008413458
ENSG00000109919	0.7139710388746134
ENSG00000159495	0.7138446054950951
ENSG00000054148	0.702344349312287
ENSG00000115234	0.7016945893218203
ENSG00000236102	0.6991485933746218
ENSG00000259342	0.6987559347761085
ENSG00000273493	0.6966907681725094
ENSG00000142230	0.6922820131041882
ENSG00000237614	0.689766134950986
ENSG00000171148	0.6893971354152759
ENSG00000149575	0.688804747697684
ENSG00000242114	0.6871641942460485
ENSG00000234626	0.6845718402608758
ENSG00000074071	0.6845506356085937
ENSG00000256022	0.6755105384490312
ENSG00000156535	0.6753179777755203
ENSG00000108231	0.6742979535138454
ENSG00000261446	0.6715971281515878
ENSG00000105568	0.6693074127140595
ENSG00000197084	0.6609701566731057
ENSG00000174775	0.6594598005620298
ENSG00000141668	0.6594490086699818
ENSG00000196262	0.6517820236722631
ENSG00000150753	0.6495659507550622
ENSG00000261722	0.6489695439057819
ENSG00000125445	0.6488727155758134
ENSG00000085662	0.6486426902771714
ENSG00000122548	0.6476011160749837
ENSG00000168653	0.6469710922293437
ENSG00000166473	0.6442444940121388
ENSG00000162641	0.6436556982916111
ENSG00000100412	0.6429210508945493
ENSG00000005448	0.6424721182024706
ENSG00000224192	0.6421913771865526
ENSG00000167674	0.6415060901267964
ENSG00000242419	0.6414211257143059
ENSG00000108528	0.6413935355549671
ENSG00000198445	0.6408030937310074
ENSG00000129351	0.6404860714325926
ENSG00000148834	0.6397887091047647
