Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,0.4315659956019061,1.7577852540458305,0.005995203836930456,0.030003210013193313,0.7732,7/31,2.77%,ENSG00000127824;ENSG00000132612;ENSG00000167553;ENSG00000130724;ENSG00000123416;ENSG00000188229;ENSG00000258947
prerank,REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,0.41638074599071706,1.7502750100307787,0.0013131976362442547,0.03138821175287774,0.7883,7/36,2.38%,ENSG00000156261;ENSG00000078369;ENSG00000204435;ENSG00000150753;ENSG00000135624;ENSG00000163468;ENSG00000146731
prerank,REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY,0.3024092603687444,1.7478906714575615,0.0,0.03166025365271182,0.7928,31/221,3.05%,ENSG00000130706;ENSG00000150991;ENSG00000103653;ENSG00000100902;ENSG00000100804;ENSG00000087191;ENSG00000100764;ENSG00000177885;ENSG00000103035;ENSG00000175166;ENSG00000013275;ENSG00000108671;ENSG00000170027;ENSG00000185627;ENSG00000173692;ENSG00000108344;ENSG00000115233;ENSG00000204435;ENSG00000041357;ENSG00000100644;ENSG00000101182;ENSG00000099341;ENSG00000126067;ENSG00000165916;ENSG00000105568;ENSG00000142507;ENSG00000165280;ENSG00000118705;ENSG00000244038;ENSG00000135506;ENSG00000163902
prerank,REACTOME_SENSORY_PROCESSING_OF_SOUND,0.3584239112017049,1.7460720210643759,0.0,0.031876289971078026,0.7969,11/72,1.98%,ENSG00000077549;ENSG00000157483;ENSG00000100345;ENSG00000106089;ENSG00000197694;ENSG00000147065;ENSG00000247596;ENSG00000184009;ENSG00000075624;ENSG00000198898;ENSG00000101152
prerank,REACTOME_L1CAM_INTERACTIONS,0.3284750975484569,1.7438267376153949,0.0,0.0322179546192537,0.8025,19/117,2.82%,ENSG00000127824;ENSG00000169032;ENSG00000079805;ENSG00000197694;ENSG00000011009;ENSG00000147065;ENSG00000109971;ENSG00000161203;ENSG00000092964;ENSG00000184009;ENSG00000141367;ENSG00000204435;ENSG00000075624;ENSG00000167553;ENSG00000123416;ENSG00000042753;ENSG00000188229;ENSG00000258947;ENSG00000198910
prerank,REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING,0.531385896198444,1.7417499337995501,0.013686534216335542,0.032520535637034026,0.8065,4/14,2.55%,ENSG00000079805;ENSG00000161203;ENSG00000141367;ENSG00000042753
prerank,REACTOME_SIGNALING_BY_EGFR,0.37992992329407665,1.740552415251834,0.003987240829346092,0.032622598914168535,0.8091,8/52,1.84%,ENSG00000150991;ENSG00000151694;ENSG00000138798;ENSG00000103653;ENSG00000185359;ENSG00000177885;ENSG00000174775;ENSG00000137845
prerank,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,0.3897962252552725,1.7377040345186752,0.0008396305625524769,0.03273426388079242,0.8136,9/49,1.67%,ENSG00000128245;ENSG00000067560;ENSG00000134308;ENSG00000100345;ENSG00000213639;ENSG00000170027;ENSG00000092841;ENSG00000108953;ENSG00000166913
prerank,REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME,0.553834834337925,1.7391268205334147,0.01406050276949297,0.03277892550887291,0.8118,4/13,2.57%,ENSG00000171720;ENSG00000116478;ENSG00000169375;ENSG00000072062
prerank,REACTOME_PROTEIN_FOLDING,0.3437055161984116,1.738036055494212,0.0,0.03282829228319522,0.8131,16/95,2.90%,ENSG00000127824;ENSG00000171720;ENSG00000156261;ENSG00000136485;ENSG00000078369;ENSG00000204435;ENSG00000075624;ENSG00000167553;ENSG00000150753;ENSG00000135624;ENSG00000163468;ENSG00000146731;ENSG00000123416;ENSG00000188229;ENSG00000258947;ENSG00000105254
prerank,REACTOME_M_PHASE,0.28645528386857455,1.7310227942301522,0.0,0.03383018693703023,0.8247,53/355,2.86%,ENSG00000127824;ENSG00000213024;ENSG00000130706;ENSG00000130640;ENSG00000150991;ENSG00000101367;ENSG00000197102;ENSG00000175826;ENSG00000100902;ENSG00000100804;ENSG00000082898;ENSG00000087191;ENSG00000100401;ENSG00000094914;ENSG00000175203;ENSG00000100764;ENSG00000128989;ENSG00000103035;ENSG00000175166;ENSG00000013275;ENSG00000108671;ENSG00000132612;ENSG00000170027;ENSG00000185627;ENSG00000173692;ENSG00000108344;ENSG00000115233;ENSG00000080824;ENSG00000108953;ENSG00000204435;ENSG00000138107;ENSG00000041357;ENSG00000174903;ENSG00000160789;ENSG00000167553;ENSG00000101182;ENSG00000108424;ENSG00000102900;ENSG00000132341;ENSG00000099341;ENSG00000130724;ENSG00000126067;ENSG00000165916;ENSG00000105568;ENSG00000204843;ENSG00000142507;ENSG00000175334;ENSG00000123416;ENSG00000072062;ENSG00000188229;ENSG00000258947;ENSG00000010292;ENSG00000131462
prerank,REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,0.33392673467573936,1.7316517363740918,0.0,0.03385602400925541,0.8233,37/106,14.83%,ENSG00000014216;ENSG00000126247;ENSG00000178172;ENSG00000186207;ENSG00000187223;ENSG00000169474;ENSG00000134762;ENSG00000186049;ENSG00000104055;ENSG00000205420;ENSG00000170486;ENSG00000163202;ENSG00000170523;ENSG00000186844;ENSG00000129437;ENSG00000171401;ENSG00000204889;ENSG00000171403;ENSG00000163216;ENSG00000187180;ENSG00000189337;ENSG00000172155;ENSG00000081277;ENSG00000244094;ENSG00000235942;ENSG00000185479;ENSG00000204021;ENSG00000204539;ENSG00000144283;ENSG00000108244;ENSG00000203782;ENSG00000167754;ENSG00000196734;ENSG00000159455;ENSG00000186832;ENSG00000196805;ENSG00000124102
prerank,REACTOME_HIV_LIFE_CYCLE,0.3137666304709415,1.7263561697337872,0.0,0.03465713106091684,0.8313,21/145,2.67%,ENSG00000213024;ENSG00000150991;ENSG00000149136;ENSG00000082898;ENSG00000100401;ENSG00000094914;ENSG00000132612;ENSG00000196235;ENSG00000137309;ENSG00000092201;ENSG00000099817;ENSG00000196262;ENSG00000102900;ENSG00000132341;ENSG00000196419;ENSG00000177700;ENSG00000130724;ENSG00000181222;ENSG00000168496;ENSG00000175334;ENSG00000079246
prerank,REACTOME_CD22_MEDIATED_BCR_REGULATION,0.36889772890704575,1.718820050794067,0.0008904719501335708,0.036266403960961736,0.8452,20/57,14.73%,ENSG00000241244;ENSG00000242534;ENSG00000244116;ENSG00000239571;ENSG00000243290;ENSG00000240382;ENSG00000243238;ENSG00000241351;ENSG00000240864;ENSG00000239951;ENSG00000211653;ENSG00000211652;ENSG00000211959;ENSG00000211973;ENSG00000224373;ENSG00000211962;ENSG00000211967;ENSG00000211660;ENSG00000242371;ENSG00000211677
prerank,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,0.3162079688188602,1.7170605414068814,0.0,0.03631681716087144,0.8486,26/137,2.94%,ENSG00000130706;ENSG00000116478;ENSG00000150991;ENSG00000100902;ENSG00000100804;ENSG00000087191;ENSG00000100764;ENSG00000103035;ENSG00000175166;ENSG00000013275;ENSG00000108671;ENSG00000185627;ENSG00000173692;ENSG00000108344;ENSG00000115233;ENSG00000041357;ENSG00000101182;ENSG00000099341;ENSG00000126067;ENSG00000165916;ENSG00000105568;ENSG00000142507;ENSG00000104738;ENSG00000132383;ENSG00000112118;ENSG00000167900
prerank,REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,0.33513998733415323,1.7176552485783758,0.0,0.03636147729704861,0.8475,17/92,2.86%,ENSG00000127824;ENSG00000130640;ENSG00000101367;ENSG00000197102;ENSG00000175203;ENSG00000170027;ENSG00000080824;ENSG00000108953;ENSG00000138107;ENSG00000167553;ENSG00000105568;ENSG00000204843;ENSG00000123416;ENSG00000072062;ENSG00000188229;ENSG00000258947;ENSG00000131462
prerank,REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM,0.5513998917054757,1.7120270734602898,0.018852115626309174,0.037397049442794955,0.8573,4/12,2.57%,ENSG00000170525;ENSG00000114268;ENSG00000105568;ENSG00000072062
prerank,REACTOME_SIGNALING_BY_ERBB2,0.3771579942636021,1.7072725452228914,0.002390438247011952,0.03807859956706712,0.865,9/50,3.35%,ENSG00000131504;ENSG00000067560;ENSG00000150991;ENSG00000138798;ENSG00000177885;ENSG00000174775;ENSG00000105401;ENSG00000080824;ENSG00000171132
prerank,REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,0.39864951468446247,1.7080932504746529,0.0061770761839396015,0.03821399863850465,0.8636,7/39,2.38%,ENSG00000171720;ENSG00000156261;ENSG00000136485;ENSG00000150753;ENSG00000135624;ENSG00000163468;ENSG00000146731
prerank,REACTOME_RHOBTB3_ATPASE_CYCLE,0.5911987434032475,1.707304224148397,0.020048115477145148,0.038248635780446634,0.8649,2/10,2.54%,ENSG00000185359;ENSG00000105355
prerank,REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,0.3047323016572679,1.7052690001880078,0.0,0.03838474317316775,0.8675,24/152,3.39%,ENSG00000077549;ENSG00000127824;ENSG00000103051;ENSG00000073969;ENSG00000105063;ENSG00000197102;ENSG00000175203;ENSG00000197694;ENSG00000134287;ENSG00000138107;ENSG00000105669;ENSG00000198898;ENSG00000174903;ENSG00000122218;ENSG00000167553;ENSG00000204843;ENSG00000143761;ENSG00000123416;ENSG00000188229;ENSG00000170043;ENSG00000105438;ENSG00000258947;ENSG00000166557;ENSG00000184840
prerank,REACTOME_FORMATION_OF_THE_NEPHRIC_DUCT,0.4912910451515467,1.7037443910639192,0.014367816091954023,0.03860764345686243,0.8702,7/17,7.09%,ENSG00000172939;ENSG00000165194;ENSG00000075891;ENSG00000106006;ENSG00000168743;ENSG00000107485;ENSG00000182742
prerank,REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL,0.3093969844274929,1.69885178351555,0.0,0.039671748046057616,0.8777,23/139,2.51%,ENSG00000130706;ENSG00000150991;ENSG00000163516;ENSG00000100902;ENSG00000100804;ENSG00000087191;ENSG00000100764;ENSG00000103035;ENSG00000070010;ENSG00000175166;ENSG00000013275;ENSG00000108671;ENSG00000185627;ENSG00000173692;ENSG00000108344;ENSG00000115233;ENSG00000041357;ENSG00000101182;ENSG00000099341;ENSG00000126067;ENSG00000165916;ENSG00000142507;ENSG00000165280
prerank,REACTOME_RESPONSE_TO_METAL_IONS,0.5334554796489623,1.6933611159436148,0.017420157610949814,0.040881164050931534,0.886,8/13,8.22%,ENSG00000205358;ENSG00000125144;ENSG00000205362;ENSG00000169715;ENSG00000205364;ENSG00000125148;ENSG00000087250;ENSG00000198417
prerank,REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,0.4489409128138123,1.69132680985406,0.013255567338282079,0.04123689646995261,0.8891,4/24,1.50%,ENSG00000065427;ENSG00000134440;ENSG00000179115;ENSG00000115866
prerank,REACTOME_BASIGIN_INTERACTIONS,0.4399320876908996,1.6863316851406291,0.013281682346430549,0.042215169903778806,0.8957,6/25,2.82%,ENSG00000005884;ENSG00000069849;ENSG00000172270;ENSG00000196262;ENSG00000141526;ENSG00000198910
prerank,REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,0.41381211619462605,1.6868714158114781,0.006238303181534623,0.042261851532072695,0.895,7/32,3.59%,ENSG00000149136;ENSG00000196235;ENSG00000092201;ENSG00000099817;ENSG00000177700;ENSG00000181222;ENSG00000185049
prerank,REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,0.4040455789675954,1.683829517339366,0.005252790544977019,0.04271515993567761,0.8993,9/35,2.99%,ENSG00000150991;ENSG00000100764;ENSG00000110917;ENSG00000127022;ENSG00000089597;ENSG00000165280;ENSG00000179218;ENSG00000167004;ENSG00000135506
prerank,REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,0.35143521026908925,1.6794401331826414,0.000970873786407767,0.04328145421845963,0.906,24/67,14.76%,ENSG00000241244;ENSG00000242534;ENSG00000244116;ENSG00000239571;ENSG00000243290;ENSG00000240382;ENSG00000243238;ENSG00000173369;ENSG00000241351;ENSG00000240864;ENSG00000239951;ENSG00000211653;ENSG00000211652;ENSG00000211893;ENSG00000211959;ENSG00000211973;ENSG00000224373;ENSG00000211962;ENSG00000211967;ENSG00000211660;ENSG00000242371;ENSG00000211677;ENSG00000211892;ENSG00000211896
prerank,REACTOME_TRIGLYCERIDE_CATABOLISM,0.4497786906491376,1.67984846365495,0.013577023498694517,0.04338052302005121,0.9054,5/22,2.57%,ENSG00000213639;ENSG00000115159;ENSG00000172531;ENSG00000105355;ENSG00000072062
prerank,REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,0.30240947468696866,1.6802674134113451,0.0,0.04346657236308285,0.9046,22/150,5.68%,ENSG00000111642;ENSG00000116478;ENSG00000088832;ENSG00000177885;ENSG00000004478;ENSG00000241244;ENSG00000069849;ENSG00000096384;ENSG00000161203;ENSG00000080824;ENSG00000163399;ENSG00000042753;ENSG00000242534;ENSG00000244116;ENSG00000112715;ENSG00000239571;ENSG00000243290;ENSG00000240382;ENSG00000243238;ENSG00000241351;ENSG00000240864;ENSG00000162434
prerank,REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,0.42748148639576,1.6770555597818049,0.010477299185098952,0.04371023873149608,0.9093,9/28,10.16%,ENSG00000100280;ENSG00000161203;ENSG00000106367;ENSG00000143761;ENSG00000042753;ENSG00000172116;ENSG00000178562;ENSG00000129354;ENSG00000101336
prerank,REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING,0.43135810092913524,1.6745966086007857,0.01670378619153675,0.044241815978003564,0.9129,6/26,2.45%,ENSG00000166949;ENSG00000150991;ENSG00000082898;ENSG00000213639;ENSG00000105329;ENSG00000172531
prerank,REACTOME_GLUCOCORTICOID_BIOSYNTHESIS,0.5723804963690052,1.6732212503761867,0.023064250411861616,0.04439872951775316,0.9146,10/10,42.78%,ENSG00000179142;ENSG00000160882;ENSG00000117594;ENSG00000115138;ENSG00000148795;ENSG00000203857;ENSG00000170099;ENSG00000176387;ENSG00000231852;ENSG00000203859
prerank,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,0.2850279169425278,1.667855499094897,0.0,0.04450817263651164,0.9211,37/255,2.66%,ENSG00000166411;ENSG00000073578;ENSG00000125166;ENSG00000131828;ENSG00000062485;ENSG00000067992;ENSG00000150991;ENSG00000143252;ENSG00000067829;ENSG00000158864;ENSG00000101365;ENSG00000105953;ENSG00000136143;ENSG00000139180;ENSG00000134333;ENSG00000140374;ENSG00000173660;ENSG00000154518;ENSG00000179091;ENSG00000186010;ENSG00000159199;ENSG00000241468;ENSG00000014641;ENSG00000178741;ENSG00000108528;ENSG00000168653;ENSG00000100412;ENSG00000010256;ENSG00000213585;ENSG00000126267;ENSG00000110955;ENSG00000167863;ENSG00000101019;ENSG00000126602;ENSG00000152234;ENSG00000166136;ENSG00000165629
prerank,REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY,0.5597377125657511,1.6717165120485191,0.025186934277843367,0.04461521868544917,0.9164,2/11,1.87%,ENSG00000178209;ENSG00000177697
prerank,REACTOME_LDL_CLEARANCE,0.47260087761423253,1.6709214866311128,0.020066889632107024,0.044618115831103485,0.9175,4/18,2.55%,ENSG00000144959;ENSG00000161203;ENSG00000141367;ENSG00000042753
prerank,REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE,0.45322515731281887,1.670088006872266,0.013185654008438819,0.044669322597589295,0.9181,5/22,2.81%,ENSG00000204463;ENSG00000106089;ENSG00000198356;ENSG00000132432;ENSG00000142192
prerank,REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY,0.4852108886717529,1.6679372888973973,0.018770530267480056,0.04467452098815617,0.921,5/17,1.73%,ENSG00000131100;ENSG00000114573;ENSG00000147416;ENSG00000159720;ENSG00000185883
prerank,REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA,0.3487480327816412,1.6685939526437648,0.003755868544600939,0.044675908978975186,0.9205,23/65,13.12%,ENSG00000241244;ENSG00000242534;ENSG00000244116;ENSG00000239571;ENSG00000243290;ENSG00000240382;ENSG00000243238;ENSG00000206172;ENSG00000241351;ENSG00000240864;ENSG00000188536;ENSG00000106927;ENSG00000239951;ENSG00000211653;ENSG00000211652;ENSG00000211959;ENSG00000211973;ENSG00000224373;ENSG00000211890;ENSG00000211962;ENSG00000177575;ENSG00000211967;ENSG00000211660
prerank,REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,0.4081602770937086,1.6663824946336345,0.011457670273711012,0.04472697606908395,0.9224,5/32,1.66%,ENSG00000150991;ENSG00000132589;ENSG00000137312;ENSG00000105401;ENSG00000080824
prerank,REACTOME_HEMOSTASIS,0.24555705141041484,1.6686987485023248,0.0,0.044841740682659975,0.9204,81/626,5.49%,ENSG00000077549;ENSG00000127824;ENSG00000126214;ENSG00000131236;ENSG00000137076;ENSG00000170949;ENSG00000116688;ENSG00000116478;ENSG00000067560;ENSG00000169375;ENSG00000143369;ENSG00000158710;ENSG00000157193;ENSG00000035403;ENSG00000026508;ENSG00000138798;ENSG00000162433;ENSG00000103653;ENSG00000078369;ENSG00000182718;ENSG00000177885;ENSG00000197747;ENSG00000071127;ENSG00000005884;ENSG00000197746;ENSG00000241244;ENSG00000124145;ENSG00000069849;ENSG00000087460;ENSG00000174775;ENSG00000172270;ENSG00000196924;ENSG00000105329;ENSG00000130402;ENSG00000172757;ENSG00000156535;ENSG00000075624;ENSG00000116260;ENSG00000198898;ENSG00000167553;ENSG00000090863;ENSG00000196262;ENSG00000108561;ENSG00000108518;ENSG00000164111;ENSG00000072110;ENSG00000105568;ENSG00000138430;ENSG00000108946;ENSG00000063660;ENSG00000123416;ENSG00000141526;ENSG00000072062;ENSG00000188229;ENSG00000174437;ENSG00000258947;ENSG00000142192;ENSG00000242534;ENSG00000198910;ENSG00000244116;ENSG00000094916;ENSG00000112715;ENSG00000135404;ENSG00000135919;ENSG00000114353;ENSG00000239571;ENSG00000171132;ENSG00000084234;ENSG00000243290;ENSG00000102265;ENSG00000240382;ENSG00000243238;ENSG00000100311;ENSG00000179348;ENSG00000241351;ENSG00000058866;ENSG00000101981;ENSG00000090534;ENSG00000167244;ENSG00000164220;ENSG00000240864
prerank,REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,-0.5567470570380483,-1.7553894932244194,0.0007222824124232575,0.04541838237006726,0.6622,17/29,17.31%,ENSG00000171848;ENSG00000189308;ENSG00000170312;ENSG00000164045;ENSG00000094804;ENSG00000176890;ENSG00000183814;ENSG00000132646;ENSG00000167513;ENSG00000169016;ENSG00000198176;ENSG00000093009;ENSG00000112029;ENSG00000101412;ENSG00000133740;ENSG00000080839;ENSG00000205659
prerank,REACTOME_AUTOPHAGY,0.3010554310629961,1.6604891484789335,0.0,0.04618059788392907,0.9277,22/155,2.77%,ENSG00000127824;ENSG00000116688;ENSG00000150991;ENSG00000026025;ENSG00000197102;ENSG00000078668;ENSG00000197548;ENSG00000109971;ENSG00000096384;ENSG00000080824;ENSG00000204435;ENSG00000167553;ENSG00000198925;ENSG00000213585;ENSG00000130724;ENSG00000116288;ENSG00000165637;ENSG00000165280;ENSG00000123416;ENSG00000105355;ENSG00000188229;ENSG00000258947
prerank,REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,0.2971888049790793,1.6530431884428933,0.0,0.047809265828513615,0.936,21/156,3.83%,ENSG00000128245;ENSG00000065427;ENSG00000131100;ENSG00000131504;ENSG00000114573;ENSG00000116478;ENSG00000169375;ENSG00000147416;ENSG00000159720;ENSG00000082898;ENSG00000197535;ENSG00000170027;ENSG00000115866;ENSG00000108953;ENSG00000166913;ENSG00000185883;ENSG00000075624;ENSG00000127616;ENSG00000099956;ENSG00000154342;ENSG00000137203
prerank,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,0.24699990244602238,1.6536490093368132,0.0,0.0478380096412728,0.9356,74/722,3.00%,ENSG00000127824;ENSG00000166949;ENSG00000213024;ENSG00000130706;ENSG00000068305;ENSG00000150991;ENSG00000169032;ENSG00000108861;ENSG00000151694;ENSG00000140464;ENSG00000026508;ENSG00000026025;ENSG00000103653;ENSG00000100902;ENSG00000100804;ENSG00000087191;ENSG00000094914;ENSG00000182718;ENSG00000100764;ENSG00000177885;ENSG00000106089;ENSG00000103035;ENSG00000165458;ENSG00000175166;ENSG00000013275;ENSG00000177156;ENSG00000147065;ENSG00000109971;ENSG00000108671;ENSG00000185627;ENSG00000184009;ENSG00000174775;ENSG00000173692;ENSG00000114738;ENSG00000108344;ENSG00000196924;ENSG00000115233;ENSG00000105329;ENSG00000080824;ENSG00000172757;ENSG00000075624;ENSG00000110321;ENSG00000135829;ENSG00000041357;ENSG00000166598;ENSG00000184216;ENSG00000100644;ENSG00000167553;ENSG00000101182;ENSG00000108424;ENSG00000196262;ENSG00000102900;ENSG00000099341;ENSG00000114867;ENSG00000129351;ENSG00000127022;ENSG00000127616;ENSG00000126067;ENSG00000165916;ENSG00000105568;ENSG00000148834;ENSG00000065978;ENSG00000142507;ENSG00000143761;ENSG00000123416;ENSG00000072062;ENSG00000122566;ENSG00000188229;ENSG00000185624;ENSG00000258947;ENSG00000182481;ENSG00000142192;ENSG00000075618;ENSG00000112715
prerank,REACTOME_DISORDERS_OF_DEVELOPMENTAL_BIOLOGY,0.47708976025987326,1.6540847779478187,0.01753531417437896,0.04789045154637319,0.9349,4/18,2.57%,ENSG00000171720;ENSG00000116478;ENSG00000169375;ENSG00000072062
prerank,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,0.3482317743219696,1.6504568551855041,0.0037914691943127963,0.048368882929535534,0.9384,11/62,2.54%,ENSG00000062485;ENSG00000109519;ENSG00000067829;ENSG00000107959;ENSG00000179091;ENSG00000159199;ENSG00000100412;ENSG00000213585;ENSG00000110955;ENSG00000152234;ENSG00000166136
prerank,REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,-0.5356317560706012,-1.7338139194560154,0.0022689276331502267,0.049956877332700045,0.7595,16/32,9.11%,ENSG00000166851;ENSG00000134057;ENSG00000140534;ENSG00000145386;ENSG00000170312;ENSG00000164045;ENSG00000123374;ENSG00000123485;ENSG00000166483;ENSG00000101224;ENSG00000129810;ENSG00000158402;ENSG00000136122;ENSG00000127564;ENSG00000157456;ENSG00000104695
prerank,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,-0.5370749106811531,-1.744095165481008,0.001078877966914409,0.050167005059799416,0.7125,17/32,13.48%,ENSG00000094804;ENSG00000065328;ENSG00000123374;ENSG00000106399;ENSG00000198056;ENSG00000100479;ENSG00000204086;ENSG00000006634;ENSG00000167513;ENSG00000125885;ENSG00000091651;ENSG00000093009;ENSG00000115350;ENSG00000135336;ENSG00000014138;ENSG00000112312;ENSG00000117748
prerank,REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS,0.46979359071186855,1.6418471181583951,0.021621621621621623,0.05036849267853541,0.9459,3/18,0.75%,ENSG00000116478;ENSG00000169375;ENSG00000059804
prerank,REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT,0.43683336248784777,1.6418828976619735,0.0136986301369863,0.050563007146916,0.9459,5/23,2.46%,ENSG00000078668;ENSG00000107745;ENSG00000167085;ENSG00000213585;ENSG00000165637
prerank,REACTOME_KERATINIZATION,0.3134559241716328,1.6423691260056092,0.0,0.050645066594075555,0.9458,38/113,14.83%,ENSG00000014216;ENSG00000126247;ENSG00000178172;ENSG00000186207;ENSG00000187223;ENSG00000169474;ENSG00000134762;ENSG00000186049;ENSG00000104055;ENSG00000205420;ENSG00000170486;ENSG00000163202;ENSG00000170523;ENSG00000186844;ENSG00000129437;ENSG00000171401;ENSG00000204889;ENSG00000171403;ENSG00000163216;ENSG00000187180;ENSG00000189337;ENSG00000172155;ENSG00000081277;ENSG00000244094;ENSG00000235942;ENSG00000185479;ENSG00000204021;ENSG00000204539;ENSG00000144283;ENSG00000108244;ENSG00000203782;ENSG00000167754;ENSG00000196734;ENSG00000159455;ENSG00000186832;ENSG00000196805;ENSG00000124102;ENSG00000204572
prerank,REACTOME_NONSENSE_MEDIATED_DECAY_NMD,-0.43764374411986606,-1.729439429851295,0.0,0.05079620878694198,0.7774,67/109,34.03%,ENSG00000105640;ENSG00000198755;ENSG00000149806;ENSG00000221983;ENSG00000115268;ENSG00000136942;ENSG00000105372;ENSG00000177600;ENSG00000089157;ENSG00000130255;ENSG00000162244;ENSG00000182899;ENSG00000109475;ENSG00000142541;ENSG00000137818;ENSG00000172809;ENSG00000142676;ENSG00000131469;ENSG00000110700;ENSG00000167526;ENSG00000142534;ENSG00000177954;ENSG00000144713;ENSG00000163923;ENSG00000116251;ENSG00000063177;ENSG00000100316;ENSG00000185088;ENSG00000156482;ENSG00000140988;ENSG00000171858;ENSG00000071082;ENSG00000108298;ENSG00000113575;ENSG00000143947;ENSG00000148303;ENSG00000125691;ENSG00000265681;ENSG00000165496;ENSG00000111196;ENSG00000197728;ENSG00000118181;ENSG00000124614;ENSG00000161016;ENSG00000037241;ENSG00000145592;ENSG00000149273;ENSG00000188846;ENSG00000108107;ENSG00000161970;ENSG00000105193;ENSG00000163584;ENSG00000197756;ENSG00000136937;ENSG00000229117;ENSG00000198242;ENSG00000145425;ENSG00000138326;ENSG00000134419;ENSG00000170889;ENSG00000083845;ENSG00000140986;ENSG00000197958;ENSG00000171863;ENSG00000070756;ENSG00000089009;ENSG00000137154
prerank,REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION,-0.5848463974720362,-1.7338913104961018,0.0013600395647873392,0.05226280796339723,0.7591,13/22,17.00%,ENSG00000134057;ENSG00000170312;ENSG00000198056;ENSG00000125885;ENSG00000091651;ENSG00000198176;ENSG00000104695;ENSG00000101412;ENSG00000135336;ENSG00000014138;ENSG00000167393;ENSG00000113575;ENSG00000115942
